cur_rate,cur_ee,per_ee,b_type,p_type,tenure,area,water_ee,wind_ee,wall_ee,roof_ee,heat_ee,con_ee,light_ee,pv,sol_wat,quality_index,build_year,building_age,fuel_group,is_community_heating,has_boiler,has_air_hp,has_ground_hp,has_micro_chp,has_community,has_storage_heaters,has_room_heaters,has_electric_underfloor,has_electric_ceiling,has_radiators,has_underfloor,has_warm_air,uses_gas,uses_oil,uses_electricity,uses_biomass,uses_coal,floor_type,floor_boundary,floor_insulation,floor_u_value,floor_ins_num,dhw_no_cylinder_stat,dhw_has_solar,dhw_has_waste_heat,dhw_system,dhw_energy,wall_type,wall_insulation,wall_u_value,roof_type,roof_boundary,roof_insulation_type,roof_insulation_mm,roof_u_value,has_time_control,has_temp_control,has_room_control,glazing_type,glazing_quality,glazing_level,glazing_coverage
c,69.0,88.0,end-terrace,house,owner-occupied,55.0,4,3,4,4,4,3,5,no,no,4.0,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,200.0,,1,0,1,double,unknown,double,full
b,84.0,96.0,semi-detached,house,unknown,73.0,4,5,5,5,4,4,5,no,unknown,4.6,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,unknown,unknown,0.11,,0,0,0,boiler,unknown,unknown,unknown,0.2,unknown,external,unknown,,0.14,1,1,1,unknown,unknown,high_performance,unknown
d,66.0,85.0,mid-terrace,house,rented (social),77.0,4,3,2,4,4,4,5,no,no,3.8,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,150.0,,1,1,1,double,old,double,full
c,77.0,90.0,detached,house,owner-occupied,84.0,4,4,4,5,4,4,5,no,no,4.4,2009,15,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,insulated,,2.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,300.0,,1,1,1,double,modern,double,full
d,62.0,82.0,detached,house,owner-occupied,98.0,4,3,2,4,4,4,5,no,no,3.8,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,150.0,,1,1,1,double,unknown,double,full
c,72.0,86.0,end-terrace,house,rented (social),89.0,4,4,3,5,4,4,4,no,no,4.0,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,300.0,,1,1,1,unknown,unknown,double,full
c,71.0,84.0,semi-detached,house,owner-occupied,87.0,4,3,3,4,4,4,5,no,no,4.0,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,250.0,,1,1,1,double,old,double,full
d,68.0,82.0,mid-terrace,house,owner-occupied,83.0,4,3,3,3,4,4,5,no,no,3.8,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,1,double,old,double,full
b,85.0,94.0,end-terrace,house,unknown,132.0,4,5,5,4,4,5,5,no,unknown,4.6,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,unknown,unknown,0.16,,0,0,0,boiler,unknown,unknown,unknown,0.25,unknown,external,unknown,,0.2,1,1,1,unknown,unknown,high_performance,unknown
d,64.0,84.0,semi-detached,house,owner-occupied,95.0,4,3,3,3,4,3,4,no,no,3.4,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,0,double,unknown,double,full
b,81.0,86.0,end-terrace,flat,rented (private),84.0,2,4,4,0,1,4,5,no,no,2.8,2009,15,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,0,1,0,double,modern,double,full
c,76.0,76.0,end-terrace,flat,rented (social),31.0,4,3,4,4,4,3,5,no,no,4.0,1999,25,gas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,community,community,timber_frame,insulated_as_built,,pitched,external,insulated,,,1,0,1,double,unknown,double,full
c,69.0,77.0,mid-terrace,flat,rented (private),44.0,4,1,1,0,4,3,5,no,no,2.6,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,dwelling_above,dwelling_above,unknown,,,0,0,1,unknown,unknown,single,unknown
d,63.0,80.0,detached,bungalow,owner-occupied,80.0,4,3,3,2,4,3,5,no,no,3.4,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,50.0,,1,1,0,double,unknown,double,full
c,72.0,86.0,semi-detached,bungalow,rented (private),89.0,4,3,4,4,4,4,5,no,no,4.2,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,system_built,external,,pitched,external,loft,200.0,,1,1,1,double,unknown,double,full
c,70.0,75.0,end-terrace,flat,owner-occupied,61.0,4,3,2,0,4,4,5,no,no,3.0,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,none,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,unknown,double,full
c,73.0,78.0,mid-terrace,flat,owner-occupied,70.0,4,3,2,0,4,4,5,no,no,3.0,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,none,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,old,double,full
d,65.0,83.0,detached,house,owner-occupied,108.0,3,3,4,4,4,4,5,no,no,4.2,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,1,1,double,unknown,double,full
e,48.0,88.0,detached,house,rented (private),74.0,3,3,3,3,3,4,5,no,no,3.6,1958,66,oil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
e,54.0,76.0,end-terrace,bungalow,rented (social),44.0,4,3,2,1,4,4,3,no,no,2.8,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,none,,,1,1,1,double,old,double,full
d,68.0,83.0,semi-detached,house,owner-occupied,114.0,4,4,2,3,4,4,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,1,1,double,modern,double,full
d,58.0,76.0,detached,house,owner-occupied,122.0,4,3,3,1,4,4,5,no,no,3.4,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,none,,,1,1,1,double,unknown,double,full
c,74.0,79.0,semi-detached,flat,owner-occupied,67.0,4,4,2,0,4,4,5,no,no,3.0,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
c,71.0,86.0,semi-detached,house,rented (private),62.0,4,3,3,4,4,4,5,no,no,4.0,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,250.0,,1,1,1,double,old,double,full
d,68.0,88.0,semi-detached,house,owner-occupied,72.0,4,4,2,4,4,4,5,no,no,3.8,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,270.0,,1,1,1,double,modern,double,full
d,66.0,87.0,semi-detached,house,rented (social),58.0,4,3,2,4,4,4,5,no,no,3.8,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,200.0,,1,1,1,unknown,unknown,double,full
c,69.0,86.0,semi-detached,house,owner-occupied,80.0,4,4,4,3,4,4,5,no,no,4.0,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,100.0,,1,1,1,double,modern,double,full
c,76.0,85.0,detached,house,owner-occupied,116.0,4,3,5,4,4,3,5,no,no,4.2,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,solid,ground,insulated,,2.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,250.0,,1,1,0,double,unknown,double,full
f,29.0,68.0,detached,bungalow,owner-occupied,159.0,3,3,3,4,3,3,5,no,no,3.6,1958,66,oil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,250.0,,1,1,0,double,unknown,double,mostly
d,62.0,81.0,detached,bungalow,owner-occupied,94.0,4,3,4,3,4,3,5,no,no,3.8,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,75.0,,1,1,0,double,unknown,double,full
d,60.0,79.0,mid-terrace,house,owner-occupied,98.0,4,3,2,3,4,4,5,no,no,3.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
c,76.0,77.0,end-terrace,flat,owner-occupied,51.0,4,4,4,0,4,4,5,no,no,3.4,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,limited,,1.0,0,0,0,boiler,unknown,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
d,62.0,81.0,detached,house,owner-occupied,165.0,4,4,1,4,4,4,5,no,no,3.6,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,stone,none,,pitched,external,loft,250.0,,1,1,1,double,modern,double,full
c,72.0,75.0,semi-detached,flat,rented (social),42.0,4,3,3,0,4,4,5,no,no,3.2,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,unknown,double,full
c,80.0,94.0,mid-terrace,house,rented (social),63.0,4,4,5,4,4,4,5,no,no,4.4,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,insulated,,2.0,0,0,0,boiler,unknown,timber_frame,insulated_as_built,,pitched,external,loft,150.0,,1,1,1,double,modern,double,full
d,64.0,86.0,end-terrace,bungalow,rented (social),38.0,4,4,3,4,4,4,1,no,no,3.2,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,1,1,double,modern,double,full
a,92.0,92.0,semi-detached,house,unknown,94.0,5,4,5,5,5,5,4,no,unknown,4.8,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,unknown,unknown,0.16,,0,0,0,boiler,unknown,unknown,unknown,0.2,unknown,external,unknown,,0.09,1,1,1,unknown,unknown,high_performance,unknown
d,67.0,82.0,semi-detached,house,rented (social),74.0,4,4,3,4,4,4,4,no,no,3.8,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,200.0,,1,1,1,double,modern,double,full
b,82.0,86.0,mid-terrace,flat,rented (private),38.0,2,4,4,0,1,4,4,no,no,2.6,2009,15,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,system_built,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,0,double,modern,double,full
d,68.0,87.0,mid-terrace,house,rented (social),63.0,4,3,1,4,4,4,5,no,no,3.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,150.0,,1,1,1,double,unknown,double,full
c,80.0,80.0,detached,flat,rented (social),61.0,4,4,5,0,4,4,5,no,no,3.6,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,insulated,,2.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
b,81.0,81.0,end-terrace,flat,rented (social),64.0,4,4,4,0,4,4,5,no,no,3.4,1999,25,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,1,1,unknown,unknown,double,full
b,84.0,96.0,semi-detached,house,owner-occupied,74.0,4,5,5,5,4,5,5,no,unknown,4.8,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,unknown,unknown,0.15,,0,0,0,boiler,unknown,unknown,unknown,0.25,unknown,external,unknown,,0.11,1,1,1,unknown,unknown,high_performance,unknown
d,55.0,86.0,semi-detached,house,owner-occupied,105.0,1,4,4,4,1,4,5,no,no,3.6,2004,20,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,solid,ground,insulated,,2.0,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,pitched,external,loft,200.0,,1,1,0,double,modern,double,full
b,90.0,95.0,detached,bungalow,owner-occupied,108.0,3,3,3,4,5,3,5,no,no,4.0,1958,66,electricity,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,270.0,,1,0,1,double,unknown,double,full
e,39.0,88.0,detached,house,owner-occupied,159.0,3,3,1,1,3,4,5,no,no,2.8,1940,84,oil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,roof_room,external,none,,,1,1,1,double,unknown,double,full
c,71.0,82.0,semi-detached,house,owner-occupied,108.0,4,3,3,1,4,4,5,no,no,3.4,1958,66,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,none,,,1,1,1,double,unknown,double,full
d,58.0,90.0,mid-terrace,house,owner-occupied,28.0,4,2,2,3,4,1,5,no,no,3.0,1890,134,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,100.0,,1,1,0,double,modern,double,partial
c,74.0,87.0,mid-terrace,house,rented (private),75.0,4,3,3,3,4,4,5,no,no,3.8,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,100.0,,1,1,1,double,unknown,double,full
c,80.0,80.0,end-terrace,flat,owner-occupied,75.0,3,4,4,4,3,5,5,no,no,4.2,2009,15,electricity,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,rafters,,,1,1,1,double,modern,double,full
d,64.0,88.0,semi-detached,house,owner-occupied,75.0,4,3,3,1,4,4,5,no,no,3.4,1979,45,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,partial,,pitched,external,none,,,1,1,1,double,unknown,double,full
d,66.0,82.0,mid-terrace,house,owner-occupied,73.0,4,3,4,4,4,3,5,no,no,4.0,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,external,,pitched,external,loft,250.0,,1,0,1,double,unknown,double,full
b,86.0,86.0,enclosed mid-terrace,flat,owner-occupied,35.0,3,4,4,0,3,2,5,no,no,2.8,1999,25,electricity,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,unknown,dwelling_below,unknown,,,0,0,0,electric_immersion,electricity,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,1,0,0,double,modern,double,full
d,63.0,84.0,detached,house,owner-occupied,130.0,4,3,1,4,4,4,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,270.0,,1,1,1,double,unknown,double,mostly
d,68.0,76.0,semi-detached,flat,owner-occupied,77.0,4,3,2,0,4,3,5,no,no,2.8,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,dwelling_above,dwelling_above,unknown,,,1,1,0,double,old,double,full
c,78.0,94.0,semi-detached,house,owner-occupied,49.0,4,4,5,4,4,4,5,no,no,4.4,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,insulated,,2.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,150.0,,1,1,1,double,modern,double,full
b,84.0,84.0,semi-detached,flat,unknown,75.0,4,5,5,0,4,4,5,no,unknown,3.6,2018,6,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,unknown,premises_below,unknown,,,0,0,0,community,community,unknown,unknown,0.27,dwelling_above,premises_above,unknown,,,1,1,1,unknown,unknown,high_performance,unknown
d,65.0,78.0,mid-terrace,house,rented (private),84.0,4,3,2,1,4,4,5,no,no,3.2,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,none,,,1,1,1,double,unknown,double,full
c,78.0,81.0,mid-terrace,flat,owner-occupied,45.0,4,3,4,0,4,2,3,no,no,2.6,2004,20,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,dwelling_above,dwelling_above,unknown,,,0,1,0,double,unknown,double,full
c,79.0,79.0,mid-terrace,flat,owner-occupied,80.0,4,3,4,3,4,4,5,no,no,4.0,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,insulated_as_built,,flat,external,insulated,,,1,1,1,double,unknown,double,full
c,71.0,78.0,semi-detached,flat,owner-occupied,73.0,4,3,1,0,4,4,5,no,no,2.8,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,unknown,double,full
d,63.0,84.0,mid-terrace,house,owner-occupied,117.0,3,4,5,4,1,4,5,no,yes,3.8,2018,6,electricity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,solid,ground,insulated,,2.0,0,1,0,electric_immersion,electricity,cavity,insulated_as_built,,flat,external,insulated,,,1,1,0,double,modern,double,full
e,51.0,80.0,semi-detached,house,owner-occupied,118.0,1,3,3,4,3,4,5,no,no,3.8,1940,84,gas,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,suspended,ground,none,,0.0,0,0,0,electric_immersion,electricity,cavity,filled_cavity,,pitched,external,loft,200.0,,0,1,0,double,unknown,double,full
c,74.0,90.0,mid-terrace,house,rented (private),52.0,4,4,4,4,4,4,5,no,no,4.2,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,250.0,,1,1,1,double,modern,double,full
d,62.0,86.0,semi-detached,house,owner-occupied,92.0,4,3,1,2,4,4,5,no,no,3.2,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,25.0,,1,1,1,double,unknown,double,full
d,61.0,82.0,semi-detached,house,owner-occupied,119.0,4,3,2,1,4,4,3,no,no,2.8,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,limited,,,1,1,1,double,unknown,double,full
c,71.0,84.0,semi-detached,house,owner-occupied,77.0,4,4,3,4,4,4,5,no,no,4.0,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,150.0,,1,1,1,double,modern,double,full
d,58.0,83.0,semi-detached,house,owner-occupied,131.0,4,4,1,4,4,3,5,no,no,3.4,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,150.0,,1,0,1,double,modern,double,full
d,66.0,82.0,mid-terrace,house,owner-occupied,89.0,4,3,3,3,4,3,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,75.0,,1,1,0,double,unknown,double,full
b,87.0,102.0,detached,house,owner-occupied,224.0,4,5,5,4,4,5,5,no,unknown,4.6,2018,6,gas,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,unknown,unknown,unknown,0.16,,0,0,0,boiler,unknown,unknown,unknown,0.21,unknown,external,unknown,,0.15,1,1,1,unknown,unknown,high_performance,unknown
d,67.0,86.0,mid-terrace,bungalow,owner-occupied,56.0,4,4,4,5,4,4,2,no,no,3.8,1993,31,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,insulated_as_built,,pitched,external,loft,300.0,,1,1,1,double,modern,double,full
c,72.0,86.0,detached,house,rented (social),85.0,4,4,4,5,4,4,5,no,no,4.4,1986,38,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,400.0,,1,1,1,double,modern,double,full
c,73.0,80.0,semi-detached,flat,owner-occupied,43.0,4,4,1,0,4,4,5,no,no,2.8,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,solid,none,,dwelling_above,dwelling_above,unknown,,,1,1,1,double,modern,double,full
d,63.0,74.0,detached,house,owner-occupied,211.0,3,4,4,4,3,4,5,no,no,4.0,1986,38,oil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,roof_room,external,insulated,,,1,1,1,unknown,unknown,double,full
b,82.0,86.0,mid-terrace,house,owner-occupied,89.0,4,4,2,3,4,4,5,no,no,3.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,1,1,double,modern,double,full
b,91.0,95.0,semi-detached,house,owner-occupied,149.0,3,4,3,5,4,3,5,no,no,4.0,1958,66,electricity,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,cavity,filled_cavity,,pitched,external,loft,300.0,,1,1,0,double,modern,double,full
d,60.0,82.0,detached,house,owner-occupied,140.0,4,3,1,4,4,4,5,no,no,3.6,1940,84,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,250.0,,1,1,1,double,unknown,double,full
d,57.0,84.0,semi-detached,house,owner-occupied,94.0,4,4,1,3,4,2,3,no,no,2.6,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,100.0,,0,1,0,double,modern,double,full
c,74.0,77.0,mid-terrace,flat,owner-occupied,49.0,4,3,2,3,4,3,5,no,no,3.4,1971,53,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,dwelling_below,unknown,,,0,0,0,boiler,unknown,cavity,none,,pitched,external,loft,100.0,,1,0,1,double,unknown,double,full
d,58.0,82.0,semi-detached,house,owner-occupied,91.0,4,4,1,3,4,4,4,no,no,3.2,1915,109,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,solid,ground,none,,0.0,0,0,0,boiler,unknown,solid,none,,pitched,external,loft,100.0,,1,1,1,double,modern,double,full
b,89.0,89.0,semi-detached,house,unknown,102.0,5,5,5,5,5,5,5,no,unknown,5.0,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,unknown,unknown,unknown,0.1,,0,0,1,boiler,unknown,unknown,unknown,0.22,unknown,external,unknown,,0.12,1,1,1,unknown,unknown,high_performance,unknown
c,80.0,88.0,mid-terrace,house,rented (private),119.0,5,4,5,4,4,4,5,no,yes,4.4,2018,6,gas,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,suspended,ground,insulated,,2.0,0,1,0,boiler,unknown,cavity,insulated_as_built,,flat,external,insulated,,,1,1,1,double,modern,double,full
